ivan111,"Короче, я с шортом вам поясню ситуацию,  как реально делали люди, а не как виртульно на ветке зБера здесь пишут.  Почему я лично считаю, что с шортом по своей позе многие или здесь народ обманывают внаглую или недоговаривают многое просто, что заставляет к их словам относиться с полным недоверием.   Короче, в 2008 году, когда весь рынок валиться начал, то у меня один из знакомых застрял в Никеле (а их много было, кто застрял кто в чЁм).  А он спекуль был и всегда с плечьми большими работал.   Так вот, застрял он в Никеле на свои, а шортил он всЁ подряд (кроме Никеля).  Так вот - он шортил всЁ подряд, а Никель так ти не смог продать, просто сначала в ступор впал от от такого дикого падежа рынка. Со многими так бывает при резких движках.   \\\\\   Ну и чего...   Он шортит всЁ ( а он всегда всЁ шортил, он шортист был по натуре, он в 2008 году, когда рост был рынка тоже всЁ постоянно пытался шортить, как здесь многие на ветке пишут, только он не писал, а действительно на шорте играл с переменным успехом, естественно, потому что на растущем рынке шортить это дело неблагодарное), а рынок-то падает теперь...   Ну, у него от шорта его дикие прибыля идут, кратно перекрывающие его лонг Никеля на свои...  Ну, вот, он и не стал вообще закрывать лонг Никеля (использовал его просто как базовый актив, как обеспечение под шорт других бумаг маржинальныых наравне с деньгами (кЭшем на счету)), пока шорты совсем не запретили.  А когда шорты запретили просто вышел в кэш полностью (чтобы использовать кЭш для игры на фонде).   Вот такая ситуация....  Шортить растущую акцульку на растущем рынке это дело неблагодарное.  А вот если сидишь в растущей папире на растущем рынке с плечьми, а шортом просто играешь ради развлечения или по собственной глупости на малый % от депо - то это возможно, думаю...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
V@SA' Станиславский,Это для Кристофера было...  Извиняюсь...  Спасибо за подсказки Клиника Счастье самое то на вечер,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Голодранец Jew,Бетонный рай в смысле бизнес бетон делать и развозить?,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Голодранец Jew,Демо версия России через лет 5-10.,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Улыбчивый,"Ну что, завтра вверх?))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
ivan111,"Ну и чего...   Он шортит всЁ ( а он всегда всЁ шортил, он шортист был по натуре, он в 2008 году, когда рост был рынка тоже всЁ постоянно пытался шортить, как здесь многие на ветке пишут, только он не писал, а действительно на шорте играл с переменным успехом, естественно, потому что на растущем рынке шортить это дело неблагодарное), а рынок-то падает теперь...   Ну, у него от шорта его дикие прибыля идут, кратно перекрывающие его лонг Никеля на свои...  Ну, вот, он и не стал вообще закрывать лонг Никеля (использовал его просто как базовый актив, как обеспечение под шорт других бумаг маржинальныых наравне с деньгами (кЭшем на счету)), пока шорты совсем не запретили.  А когда шорты запретили просто вышел в кэш полностью (чтобы использовать кЭш для игры на фонде).   Вот такая ситуация....  Шортить растущую акцульку на растущем рынке это дело неблагодарное.  А вот если сидишь в растущей папире на растущем рынке с плечьми, а шортом просто играешь ради развлечения или по собственной глупости на малый % от депо - то это возможно, думаю...    В общем, он на падеже фонды в 2008-2009 году очень хорошо поднялся, ОЧЕНЬ.  Хотя и сидел в лонге Никеля на свои, вот такое было дело...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
AndreyKl,Притворство,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Чужой босяк,"Конечно. Внизу места нет...)  287.5... А там и до ""мечты"" недолече...)",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Чужой босяк,"Мне интересно, а кто-нибудь, сравнивал графики золото, серебро, нефть, биток и индексы на бигфреймах?(((  Подозрение, ""макруха"" подведет...(",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
AndreyKl,Завтра на север..,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
AndreyKl,Перепутал ветку с газпромом,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Reks007,"Каждый сам решает... я прогнозов не делаю, ибо не уверен в их правильности... да мне и нет надобности их давать - что я от этого выиграю?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Хай-Лоу,"не пропал он, первый вон стоит, в поднятии рейтинга )",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82302
Кросс,Кто он папа римский ??,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Кристофер,у нас так не смогут - кишка тонка,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Чужой босяк,"Вот и вопрос, все таки прогнозы, для себя делаешь?  Не казино же...  Так напиши, на основании чего точку входа находишь?  Правда, очень интересно.",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Кристофер,а может еще хуже казино?,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Хай-Лоу,главное в битке это анонимность плтежей!,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Чужой босяк,"Хоть отскок нарисовали бы...(  Там на биге он даже не просматривается, а во второе пришествие ну не верю...(((",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Кристофер,анонимность маржины - вот что там,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Белый Кирпич,"Отродясь такого не было и вот опять!  На строительстве объектов Минобороны украли ₽4,8 млрд.  https://amp.rbc.ru/rbcnews/society/22/05/2021/6...   А прикиньте, если эти товарищи принесут эти денюжки на биржу",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Хай-Лоу,"хакеры , которые трубу вскрыли, денежку на биток кошелек попросили, удобно )",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Хай-Лоу,"так я давал цифру , официально в апреле 77 млрд  частные инвесторы занесли на биржу.   а вот будет газпром по 400 сбер по 500 все тут будут )   жить на дивы ... и до ста лет )))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Reks007,"Почему не казино? В казино все по воле случая, а тут против тебя играют целенаправленно... не конкретно против человека, а против позиций большинства... твоя задача точно также угадать, в какую сторону стоит большинство и занять противоположенную позицию... только ты это угадываешь/пытаешься вычислить всевозможными способами, а «рулевые» видят это в режиме онлайн...   по поводу торговли - я уже писал - больше интуитивно и разбивая входы на большое количество частей... т.е. усредняясь и пересиживая... а целом смешно у нас получается - я интуитивно - вы по науке с чтением графиков и применением ТА... при этом любому будет гораздо интереснее выслушать ваши аргументы - как вы определяете точку входа и развороты... ведь вы же это делаете не наобум, а используете научные методы - применяя ТА... но по факту - все диалоги заканчиваются у нас однобоко - я Вам объяснил как, а Вы мне ничего объяснить не можете/не хотите, увиливая от конкретного ответа различными способами... хотя казалось бы - вам это должно быть намного легче... ведь вы используете научные и уже не раз опробованные методы🤣🤣🤣   Давайте попробуем ещё раз - как вы по науке определяете точки входа и точки разворота?   Мне тоже действительно интересно ваше мнение...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Белый Кирпич,"Вообще то да, старый стереотип ""украл-выпил-в тюрьму-романтика"" уже не актуален.  Типа как теперь другой тренд.  Например так ""украл-вложил-отмыл-сказал что заработал-уважаемый человек""  грустно, товарищи.",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
V@SA' Станиславский,https://youtu.be/p6BH7lIoEY0,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Кристофер,мы тебе грааль не спалим  будем бабки сами гресть лопатой,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Кристофер,тебе нужно вопрос на форуме иммунологов написать,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Reks007,"Да я понимаю... так один раз спалишь грааль, а он и не грааль вовсе окажется... потом полгода «гаситься» приходится... от кредиторов последователей",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82303
Белый Кирпич,"Шойгу: В армии РФ появились роботы, способные самостоятельно воевать  https://www.finanz.ru/novosti/aktsii/shoygu-v-a...   Видимо тестирование этих роботов на салагах уже прошло успешно.   Общий призыв всех достигших 18 лет так и действует.  О замене их на роботов нигде ничего нет",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Кристофер,призыв не общий  а для тех кто не смог поступить в институт   или отъехать на учебы в заморские страны,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Белый Кирпич,http://forum.mfd.ru/forum/thread/?id=110737,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Alodjo,Ерунда полнейшая),23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Белый Кирпич,"эти две категории по замыслу государства - уклонисты. Им дается отсрочка от службы, но не освобождение.   В общем, будущие роботы",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Голодранец Jew,"Грустно... Что мы не на месте ""уважаемых людей"".",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
CHampions,Especially for Ivan111 Ещё раз падение фондовых рынков было с лета вторая половина 2007 года...    И пишИте по-русски - сегодня днём явно тупили с точки зрения русского языка,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Кристофер,нет - это не уклонисты а умные люди  и в большинстве они и потом служить не будут   и государство как раз в этом их поддерживает - к примеру тот кто живет за пределами РФ призыву тоже не подлежит - а вот те же турки подлежат,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
CHampions,А если купят доллары США или евро...???!!!,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
CHampions,В смысле те кто сейчас купит потому что дивиденды будут ещё больше...???!!!,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
@VEGA@,"Интересно во что будут инвестировать теперь, те кто на панике выскочил из битка совсем?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Reks007,"Да там уже все голодранцами стали... кому надо на хаях выскочили... а потом пошли давить плечевиков да усредняльщиков... причём я так понимаю там уже по второму-третьему кругу маржины🤣🤣🤣  Там надолго отбили охоту инвестировать... даже те остатки, с которыми «счастливчиков» выпустили🤣🤣🤣",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Чужой босяк,"Нет никаких секретов входа-выхода. Зашел Мю, сразу шорт, увидел Че, с прогнозом вниз, откупай двойную дозу...  Ни разу не подвела стратегия...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Белый Кирпич,"Что эти люди умные, это безусловно. Товарищ Шойгу тоже не служил, многие разные товарищи тоже не служили, да и я в своё время как то мимо этого прошел.  Я же имел в ввиду с позиции государства-всех кого сможет, загонит на службу.  ЗЫ - про турок не знал",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Reks007,"Тут вопрос больше - когда с фонды туда будут перекладываться... на каких уровнях... так то уже руки чешутся ибо, как там по научному, уровни очень интересные падение сильное и продолжительное по чуйке🤣🤣🤣",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Чужой босяк,Сильвер!))),23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
@VEGA@,"Не думаю, что так легко сдадутся)))  Трейдеры они, или где?)))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
@VEGA@,Ну это если в бакс меньше народу пойдет))) а так хорошо бы было))),23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Чужой босяк,А что график говорит?  Может рисково?(,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Reks007,"Не совсем понял, где тут научный подход? И причём тут графики и ТА?  Шорт против лонга Мю и лонг против шорта Че?😂😂😂",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82304
Чужой босяк,"По мне, лучше баксоины, чем любые другие коины...(((  Старикам понятнее...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,Ну не знаю... я вот уже 50% в альтах потерял... за три дня... теперь криптоинвестор надолго🤣🤣🤣  Как то уже не по себе... А плечевики даже не представляю...,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,"Ну с Китайской уже никогда, кмк, а с нашей, по чуйке, ага))))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,Графики говорят довноси и усредняйся... если нет средств - подключай плечи... разворот близко - скоро обогатишься... на одном из таймфреймов... правда не говорят на каком... ну как обычно в общем🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,"А ну соберись...., смех смехом, но плечи там, огого, ага...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Чужой босяк,"Стопэ. Про научный подход- это Ваша тема, точнее ее отрицание.( . Я ни где не писал, что вход-выход по ""науке""...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
ivan111,Especially for  CHampions Ещё раз падение фондовых рынков было с лета вторая половина 2007 года в США...    И пишИте по-русски...,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,"С моей отрицание... но ваши входы по МЮ и ЧЕ не сильно отличается от моей угадайки... значит такое же отрицание ТА и графиков, неа? Ибо в противном случае, какой смысл входить по Мю и Че, если веришь в силу ТА и графиков?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Кристофер,"позиция государства явно видна в законах государства  а в них определено - кому служить кому нет  это самый объективный взгляд  для того кому служить, ""государство"" дает сладкую пустышку в виде пропаганды - мол служи это почетно и полезно   вот и все   ни кто ни чего не скрывает",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,Да там за 30 -60 минут «обесплечивают»... даже довнести не успеваешь... там тока на свои...🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,Сколько сейчас максималка по плечам?,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Чужой босяк,"Любая крипта была опробована до этого игрушками, вроде ""Тамагочи"".  Накорми карапузика...(((",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Кристофер,смотря где  на битмексе было что то около 100,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Bubble gum,"Я без мечела уже, возможно Мечел на 170 сходит, но без меня",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,"Где-то я больше видела, не помню, комп выключен, завтра гляну, ну и 100 этож жесть, ага)))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Чужой босяк,"Лезете в укромное, у каждого свои секреты, но все смотрят в график...  Только зачем отрицать графики, если потом на них ссылаетесь?  Н- наблюдение...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,По умолчанию 20... а так...   https://www.binance.com/ru/support/faq/36003494...,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,"Вот здесь видела, ага  Спасибо!",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Reks007,"Где я их отрицаю то? Я троллю « умников», рассказывающих тут сказки как они на графике всё наперёд видят - аккумуляции, переаккумуляции, точки входа, развороты и т.д.   Элементарно прошу их показать на пальцах - где и что они видят и почему каждое вс - тут все «спорят до усрачки» куда пойдёт цена? Если всё видно на графике🤣🤣🤣",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
@VEGA@,"Ну ты там, это Рекс, держись...зубками их зубками))))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82305
Чужой босяк,"Ну а шанс для оправдания?) Отскок, геополитика, собака Байдена... почему не учитываете?)",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Teddy,"Хз как там с ярдами, попробуй завести лямов 10 а потом вывести просто",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Чужой босяк,"А в чем проблема?  Да, постараются помурыжить, но уже не так сильно как 5-7 лет назад!!!",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Teddy,"Вряд-ли ты найдешь тут специалистов по данному вопросу.   Если с точки зрения здравого смысла рассуждать, зачем стремиться в таком случае вакцинировать как можно больше, кто будет обслуживать верхушку? С другой стороны страны беднейшие которым вакцина недоступна могут взять это на себя. Но все же думаю не пошли бы на это специально, а случайно вряд-ли это сделать",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Teddy,"В Доширак, если будет на что",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Белый Кирпич,Насчет зубов будьте аккуратнее. Товарищи рассказали что Один товарищ может всем зубы выбить,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Teddy,Ну если проблем с подтверждением дохода нет то не в чем,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Reks007,"Какое оправдание им может быть? Они же это делают целенаправленно, а не по глупости... дураков то тута нету... все же понимают, что игра ведётся против позиций большинства и задача угадать и встать в одном направлении с Кукелом... дальше уже каждый пытается определить это направление всеми возможными и доступными ему средствами... также все понимают, что ТА и графики не просто так насаждаются и вдалбливаются в голову трейдеров, чтобы они смогли зарабатывать... а для того, чтобы толпа мыслила примерно одинаковыми стереотипами и ходила по определённым правилам, которые для неё придумали... соответственно «учителя» с другой стороны разбираются в ТА как минимум не хуже любого из нас, а помимо всего прочего у них ещё есть и информация по открытым позициям в обе стороны... ну и верх наивности, что при всём вышеперечисленном есть «уникумы», которые могут по графику предсказывать движение цены, точки входа, разворота и т.д.  Так же как и те, кто торгует только новости... торгуют всё, в зависимости от текущих целей открытых позиций - все в лонгах на лоях - торгуем новости или внешку, вышли хорошие новости и все в лонгах - торгуем график ( если нужно вниз) или новости ( если нужно вверх)... ну и т.д.",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
@VEGA@,"Биток нам не товарищ, а я как раз про него, а не про коллег))))  А коллега, пусть так и думает, но мы то знаем....)))))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
N.A.U.,"Ребята, сбер идёт на 350!  Тот кто купил ниже 300 , держите!!!",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
@VEGA@,Продолжай!))) Все внимание на тебя...,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Bubble gum,Напомнило почему-то  https://youtu.be/AtkhvS37j7Y,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
N.A.U.,"Вега, ну. вроде бы и всё..",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Белый Кирпич,"Товарищ Тэдди, если бы у меня был доступ к кормушке, это была бы совсем другая история.  И я наверное на ветке сбера не присутствовал бы.   Однако могу предположить, что с такими балабосиками вполне возможно себе позволить нанять пару грамотных юристов, одного экономиста и бухгалтера, которым можно поставить такую задачу - и введут, и выведут, и себе немножко оставят",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Reks007,А я предупреждал... щас начнётся... 350 vs 240...  На графике то всё видно... но поспорить всё равно надо... для приличия🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Чужой босяк,"А кто возьмет по 190, по чем продавать?)  И усредняться по 186? или нет?...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
@VEGA@,"Вот так всегда)))) ты целый день мониторил график поди))) ну расскажи....что там ""нарыл""...ну интересно же...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
@VEGA@,"Подожди, Нау, вроде волновик...мне вот очень интересно...у меня с марта есть проанализированный график по волнам, но я не спец, поэтому интересно...",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Reks007,И про биток с альтами... если можно  - прямо на графике🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Reks007,Волновик... хм... там в крипте как раз цунами... всех заливает🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82306
Bubble gum,А тебе платят за критику?,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
@VEGA@,"Слышала, что крипта четко по фибо ходит, ты не проверял?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Reks007,Готов рассмотреть ваши варианты... мысль интересная,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
@VEGA@,Скрудж)))),23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Белый Кирпич,"Товарищ Рэкс, сможешь вот это вот всё своё сочинение изложить кратко, в пять слов?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Teddy,"Захарченко по тупости в квартире хранил  Ну все может быть, я же говорю не знаю как там с миллиардами",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Reks007,Это как? Там с такой волой и плечами между проходом одного уровня - по три-четыре раза дядя Коля успевает приходить🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Reks007,Вынужден потери в крипте отбивать🤣🤣🤣,23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Белый Кирпич,"Блин, не могу тебе портить красивую карму из четырех восьмерок",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
@VEGA@,Рыбак дядя Коля с сеткой фибо))))   Хороший у него улов нынче)))),23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
Reks007,"Уже было... не далее как несколько дней назад... кажется с Вегой, неа?",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
@VEGA@,"— Чем я только ни бита! Кочергой — бита, поленом — бита, об печку — бита!.. О, вот печкой — не битая. ""Женитьба Бальзаминова""   Веной меня еще никто не называл))))",23.05.2021,http://forum.mfd.ru/forum/thread/?id=62075&page=82307
