any_to_real,"Dur, пфф, ты б еще топ видеоблогеров посмотрел и удивлялся",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Dur,"Олег Цебренко, вот это анализ!!! 
Одно объясните мне, как у таких людей рисуется такой рейтинг и такая сила на смартлэбе?",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
any_to_real,"NSK, так так, наконец-то нашли дело ветке до июля",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Олег Цебренко,"Пузырь ГрефаДоброго часа всем браты. в этом посте хочу поделиться своим взглядом на то, что когда то было народным достоянием и в один момент стало частным, оставив людей, которые собственно и являясь советскими людьми, держали вклады в основном банке  личных сбережений, который заработал себе репутацию самого надежного банка страны по защите сбережений вкладом и личных денег простого человека.Но с приходом нуворишей в 90-х годах вклады эти быстренько вывезли семейные люди а счета заморозили и превратили их в прах через гиперинфляцию). Для вора это очень наглядное пособие как надо обворовывать людей и при этом не сесть в тюрьму. Главное стоять у власти. Так вот действо это продолжается — правда в косвенном варианте)). С приходом великого экономиста и банкира с международным именем, правда с образованием ниже плинтуса и неудачника в деле управления минестерством экономического  развития грефа, схемы приобрели уже более технологический характер, но уже защищенного законом о противодействии терроризму и омыванию средств. Закон может и нужен этот, хотя я не понимаю какой вообще терроризм может быть в россии, если без кремля и пукнуть никто не успеет как уже повяжут, ну значит тогда это все использовали для законного отьема денег в виде заморозки счетов, переводов и т.д. т.п… Видимо этот процесс набрал силу))) раз акции сбера так рвуться неудержимо вверх) разжирел греф)) ну и вся семейка конечно и иже еси с ними)). Ладно это так аллегория… хотя на мой взгляд это имеет немалое место в доходах банка)) арестованные денежки то крутяться)) это как в 90-х мулька банков с невыясненными платежами ))кто знает это тот поймет меня).
  В общем по сути. По сберу мое видение такое, загонят на 34000 по фьючу. А вот на на этих значениях надо рвать когти и валить с папирки, поскольку слив грозит  быть резким и быстрым в район 29000 с копейками… Вот такой мой расклад… конечно чисто технический взгляд.Авто-репост. Читать в блоге >>>",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
NSK,"ShtrenD, я удивлён. Почему шорт Сбера не подстраховал фьючерсом в лонг?",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
NSK,"ShtrenD, я тоже дату подзабыл, но про напоминалку у себя помню.",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Geist,"khornickjaadle, случиться может как частный случай, но если стоит задача извлекать прибыль, на мой взгляд, не может быть основой для рутины в виде постоянного и многоразового принятия решений, какой и является трейдинг. Ведь в таком случае количество верных входов должно составлять более половины. Как можно добиться подобного, понимая, что история входов, даже суперуспешных, на будущее не проецируется и мало что значит?",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Engineer_M,"ShtrenD, привет! Прошлое уже быль, удачи на будущее!",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
ShtrenD,"khornickjaadle, у меня на повестке в скором, кончина эпохи байдана, я тут платочек приготовил, прогноз от всевышний в силе, нужно залить счёт и войти вовремя, дату забыл токо, у кого то напоминалка есть!!!",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
khornickjaadle,"Geist, А, если риск равен вознаграждению? Такое может случиться.",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Geist,"Грумант, спасибо за добрые слова. Результат больше 20% годовых можно смело считать хорошим, а больше 30% отличным. Ну, а 58%, да еще на таком депозите, всё верно, передается двумя китайскими иероглифами ДО ХУА ;)

Я, кстати, одно время на смартлабике шутки ради писал китайские трейдерские легенды. Всего я их написал штук 5-6, но поскольку писал спонтанно, они у меня не сохранились. На одну вот недавно нарвался, так что озвучу по случаю успешного года ;)

Существует одна древняя китайская легенда (эпохи династии Минь), согласно которой один китайский учитель иероглифики,
которого звали Чжань Си Чунь, всю жизнь упражнялся в искусстве написания только 2 иероглифов, которые в примерном
переводе означают «богатство/процветание». 

Первый иероглиф (читается как Баб) всегда удавался ему одним взмахом кисти, во втором же (читается как Ло) — у него все
время не получался хвостик. 

У легенды есть 2 версии окончания, и никто не знает, какая из них верная. По одной из них, Чжань сумел написать оба
иероглифа всего двумя движениями кисти, только когда ему исполнилось 55, и с тех пор его жизнь стала воистину
процветающей.

По другой — он так и не осилил хвостик иероглифа Ло, а разбогател примерно в 30 лет, удачно купив в лонг фьючерс
на китайский шёлк в тот год, когда шёлк стал известен в мире и его экспорт стал расти огромными темпами.",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Geist,"ShtrenD, не, так не бывает, чтобы сидеть и не париться. Это всегда — сидеть и терпеть. Там же всего 2 буквы, Штренд, R/R, как у роллс-ройса. Первая R — риск, и его терпеть нельзя дольше заложенного, а другая R — reward (вознаграждение), и вот его надо учиться терпеть. Другими словами, если у тебя r/R, то это хорошо, а если R/r, то придется все время довносить.",2021-05-30,https://smart-lab.ru/forum/SBER/page5856/
Грумант,"Всем добра...
Хотелось бы поделиться некотрыми мыслями и подвести итог годового нахождения здесь… на SL
1.SL-лучший форум о фонде.
2.Ветка сбера-лучшая на SL.
3.Коллектив-лучший...
3.Предводитель(Гайст)-лучший....
Все конечно Имхо...
Перепробовал практически все: лонг, шорт, интрадей, краткосрок, среднесрок...
В моем случае… среднесрок одназначно («меньше сделок-меньше ошибок»Ц.) и если бы периодически душил бы жабу, которая говорит,, зафикси… ЗАФИКСИ… ЗА — ФИ — КСИ!!!!,, получилось бы по портфелю более интересней...58.49% годовой профит по портфелю-Хз много… мало...
Для меня-ДОХУА)))
Оглядываясь назад… на годы своей службы… приходит на ум, одна избитая фраза «а что так можно было??»)))
Теперь о Предводителе… пару слов)
Трудно оценивать человека дистанционно… по интернету, но не в этом случае… все мысли по фонде-тезисы-,, Руководство по эксплуатации,,!!!, как результат личного опыта, которым он бескорыстно делится… вот не устану говорить: Спасибо)
Пишу прежде всего для,, молодых,,… кто приходит на форум… здесь есть фантазеры… нужно анализировать)
Ну и стопы -были, есть и будут всегда… с понятным риск-менеджментом(в моем случае 5-6%)!!!
Скрин выложил-для сомневающихся)) 

P.s. В сингл-молтах окончательный выбор пал на баррель-батч, бочковая крепость положительно влияет на профит))))",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
Коммунизму быть!,"any_to_real, ну как то торгуется эта срань уже сотню лет и ниче, в плюсе. Перестаньте депрессировать, светлое будущее не за горами",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
any_to_real,"Коммунизму быть!, пессимизм из скромных представлений об экономике и что с ней происходит, когда она захлебывается в бабле, там уже в общем-то плевать сколько газа кто качает, если к моменту закачки в трубу реальная стоимость этого газа падает в пару раз.",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
Коммунизму быть!,"ShtrenD, да Вы батенька игрок. Тут инвесторы только зарабатывают.",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
ShtrenD,"any_to_real, да живой, токо бе депо, когда деньги на счёту, то жизнь биржи, как то засасывает в тему, а сейчас жизнь без тренинга какая то скучная, в бой тянет,",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
Коммунизму быть!,"any_to_real, откуда такой пессимизм, давайте посчитаем сколько бабла газпром зарабатывает на трубопроводном газе в еврожопу + китай подключился, будет покупать по нарастающей, а в пакистане населения больше чем в России, страна по площади небольшая, кучность замечательная. Я вижу только плюсы.",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
khornickjaadle,"any_to_real, Ага, я вот про биток начал задумываться…",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
any_to_real,"khornickjaadle, эх, видимо придется жить в интересное время потерянного десятилетия и обломаться с пенсией в 35©.",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
khornickjaadle,"Байден проект бюджета выкатил на 2022 год. Расходы уже ниже 6 трлн. не будут наверное. В 2020 году расходы были 6,5 трлн., напечатали 3,1 трлн., за 1 полугодие фингода 2021 расходы 3,4 трлн., доходы 1,7 трлн., получается в этом году напечатали ещё 1,7 трлн. Планируют к 2031 году суммарный дефицит в 12 трлн. Печатать, печатать и ещё раз печатать!",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
any_to_real,"ShtrenD, главное сам живой, а депо — вечный бой",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
ShtrenD,"Всем привет, сбер растянул резину, на месяца, я слился на шорте, закрыл в убыток, так как сейчас на поддержке и цель выше за 400 походу закладывают, хочется зарабатывать по человечески кроме дивов а не даёт большие движения, а если и даёт то раз в месяц, без почек остаются можно, а сидеть в инвесторах и ждать годовой процент, эта сумма только у гайста есть, что бы сидеть и не парится, а на малом депозите не разгонишься, мне нужно с нуля опять начинать и на фьючах скальпить",2021-05-29,https://smart-lab.ru/forum/SBER/page5856/
Дориан Смирнов,"Geist, Им просто некуда деваться — союз России и Китая для них страшнее в конечном итоге",2021-05-28,https://smart-lab.ru/forum/SBER/page5856/
Advocate,"any_to_real, ага, это я со страху значок не заметил рублёвый)). Но все равно упырь",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
any_to_real,"Advocate, ага, увидел. Только не зелени, а рублев. С учетом того, что у Севы ЧП 123.4млрд прогноз по 2021г, а металлурги это и цветные, и совсем далеко не все АО, вроде норм же?",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
ровный,"Сбербанк
Сбербанк достиг целевого уровня без коррекций, ну и отлично, «вечный рост» и на пенсию в 18 это замечательно. Может ли сбер стоить по 400 или 500… конечно может, брать ли тут лонг… я пас. Сбер, какая бы хорошая компания не была, есть лучше в настоящее время. С такой дивиргенцией лучше подожду коррекции.))

t.me/rovniymarketАвто-репост. Читать в блоге >>>",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"any_to_real, металлурги должны. Должны 100 ярдов зелени",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
any_to_real,"Advocate, чотам чотам для тех кто только проснулся?",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"Белоусов редкий упырь.
Здравствуйте",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Gorik,"Всем привет, удачной торговой недели!",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
soll,"Роман Данилюк, всё верно",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"Роман Данилюк, типа бухгалтер на калькуляторе считает каждому?)",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Роман Данилюк,"Advocate, сказал что у них на перечисление 20 рабочих дней, а прошло только 15, и что дивиденды не всем единовременно приходят, так что говорит, ждите.

ну теперь ясно, кто пользуется на халяву моими деньгами.",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"Роман Данилюк, к брокеру. Трепите менеджера своего)",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Роман Данилюк,"Advocate, хм. И куда идти чтобы выяснить куда делись мои дивиденды?",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"Роман Данилюк, ещё в четверг",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Роман Данилюк,"Advocate, 

ВТБ",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Natalia,"Роман Данилюк, Сбер сегодня.",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Advocate,"Роман Данилюк, а брокер кто?",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Роман Данилюк,а дивиденды по сбербанку уже перечислили?,2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Кристофер,"Chef, скоро на всех мониторах страны 🤣",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Chef,"Олег Цебренко, Че так Германа ополчился???? Дядя-деда Геращинка и ему подобные -которые в 92-93--2000% инфляцию СДЕЛАЛИ-те еще КОРИФЕИ!!! ИХ досихпор по ТВ — ЖИРНЫХ И САЛЬНЫХ ПОКАЗЫВАЮТ!",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Chef,"Кристофер, Слишком вы оптимистичны-«так сразу»!",2021-05-31,https://smart-lab.ru/forum/SBER/page5857/
Кристофер,"Ну что, дамы и господа — ждем перехай и закрытие дивгэпа?",2021-05-30,https://smart-lab.ru/forum/SBER/page5857/
Geist,"khornickjaadle, не очень понял про ориентир. Смотри, каждая сделка — это отдельная история, исход которой не известен при открытии. А следовательно, история сделок не гарантирует повторения в будущем. Если у тебя риск и премия на сделку равны, математика сходу против тебя, потому что есть комисы, а следовательно даже 50% правильных входов с успешным закрытием по плану, что много по умолчанию, не выводят тебя в плюс.",2021-05-30,https://smart-lab.ru/forum/SBER/page5857/
Geist,"Dur, у Олежки он нарисовался в основном на всякой политической шняге и пурге типа вот такой, как в его посте, ага… Он вообще-то профессиональный ненавистник Путина, я даже удивлен, что в посте нет ни одного упоминания про него, наверное реабилитацию Олежка прошел недавно.",2021-05-30,https://smart-lab.ru/forum/SBER/page5857/
Engineer_M,"Dur, сие науке не известно!",2021-05-30,https://smart-lab.ru/forum/SBER/page5857/
Engineer_M,"NSK, у него очень много падающих рисунков, к сожалению. Логично, что следовал своим мыслям вниз.",2021-05-30,https://smart-lab.ru/forum/SBER/page5857/
С. К.,"дивы в втб капнули… А есть брокеры не удерживающие НДФЛ с иис, или мне приснилось?",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Geist,Что-то металлурги видимо стали мало тратить на лоббирование.,2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Владимир Усов,"Вася Баффет, Спасибо!",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Вася Баффет,"Владимир Усов, уже много кому пришли дивы. Ознакомьтесь с этой веткой, там народ отписывается smart-lab.ru/forum/dividends",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Владимир Усов,А что с дивами от Сбера? Кому нибудь поступали уже?,2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Сергей Фелосенко,В этом году сбер в минусах,2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Сергей Фелосенко,"Экосистема тянет финрез. Ещё и тцшек набирают. Что они с июнями теперь делать будут. Пустуют все. Гудзон, июнь Капитолий и тд",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Geist,"Advocate, не уверен, что держатели акций по-прежнему относятся к народу! А уж те из них, у которых этих самых акций под завязку, тем более!",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Advocate,"any_to_real, я рассуждаю лично как? Металлургов у меня под завязку, значит их трогать нельзя, он должны быть дорогими. А дачу я строю из дерева, а оно дорожает капец, значит надо нагибать производителей древесины, а не металла!
Такова диалектическая природа моего, сугубо народного, понимания!",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
any_to_real,"Advocate, да не, за народ он 
С 17 июня 2015 по 29 сентября 2017 года являлся председателем Совета директоров ПАО «НК „Роснефть“»
С марта 2020 года — председатель совета директоров ОАО «РЖД»",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Сергей Фелосенко,"Обратите внимание на спред, к развороту",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Ал,"Advocate, 
Абсолютно предсказуемое заявление.
Из нетленного:
«Еште, ребята, борщ, и сдавайте валюту»",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Geist,"soll, ну фактически-то в 90-е было наоборот: олигархи с чиновниками разговаривали через губу. Теперь вот они местами поменялись ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
soll,"Geist, 90е никуда не уходили )",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Engineer_M,"Advocate, за прошлый год расслабились без народа, лишних вольностей набрались.",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Advocate,"Geist, а я про что? Он оторванный, совершенно. Самое главное, что уж он то точно «нахлобучивает»",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Geist,"Advocate, глянул сейчас, что-то он наглый чересчур. «Нахлобучили», «вот ценник» — по идее чинуша даже близко не может себе позволить так разговаривать публично.",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Сергей Фелосенко,Нет покупок. Нужно короночку — сообщить что встреча пу и бай под вопросом :),2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Engineer_M,"Всем доброго утра и правильных решений! 

Да у вас тут дивидендная жатва, везунчики! Я так и не дождался, пока. Хорошо, что перезаходами реинвестировал.",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Advocate,"any_to_real, конечно",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
any_to_real,"Advocate, такой народ Белоусовым не победить!",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Advocate,"any_to_real, красавчик.я с открытия по рынку докупил",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
any_to_real,"Advocate, в знак протеста реинвестировал дивы Сбера в 3 акции АлексейАлександровича по 1666",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
Advocate,"any_to_real, он и так в плюсе и этак",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
any_to_real,"Advocate, не факт, может как раз на з/п у Лисина с Мордашовым сидит — вечно громко пугает какой-то дичью, поднимая бурление в инфопространстве, вместо того, чтобы тихо нормально регулировать и жирок подсрезать, а на выхлопе шыш",2021-05-31,https://smart-lab.ru/forum/SBER/page5858/
DEAD,"Выйду в 0, если Сургут упадет до -10",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
DEAD,"СургутПреф изучил. знаю, что на хаях. но решил рискннуть. Сбер позволяет. с учетом Див и плеч получил за месяц 120%. Не годовых. Месячных))",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Maxone,"Грумант, это все понятно. я спросил что за отдельный счет по бумаге?",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
any_to_real,"DEAD, изучи историю див СургутПреф перед принятием решений",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
DEAD,"На Дивы купил СургутПреф. Див Доходность 14,5%. Может закрыть Сбер и переложиться под новые Дивы?",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
DEAD,"Дивы получил, не пора ли закрываться?",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
DEAD,"Здравствуйте, принимайте новенького)",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Грумант,"Maxone, дивы могут зачисляться не на брокерский счет…",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Грумант,"NSK, 3 октября обсуждение здесь...",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Maxone,"Грумант, что за отдельный счет по бумаге?",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Тимофей Мартынов,"Dur, второй приз твой! +250!",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Тимофей Мартынов,"SAV555, окей, первый приз твой за лучший коммент к отчету! +750 рублей",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
NSK,"Грумант, ИИС, Тиньков",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Грумант,"Maxone, дивы приходят на ИИС или на отдельный счет по бумаге, находящейся на ИИС???",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Maxone,"Грумант, мне дивы на иис в сбере приходят с удержанием ндфл. не удерживает только втб похоже.",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Грумант,"С. К., дивы на ИИС приходят без удержания 13%, что дает прекрасную возможность их реинвестировать… здесь уже обсуждали… найду-скину ссылку)",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Сергей Фелосенко,Кто видит покупаешь в стакане?,2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Сергей Наноинвестор,Мне дивы в альфе еще 27-го прилетели.,2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
IVOV,по дивам Сбера была даже смска с номера 900 о зачислении. Пользуйтесь продуктами Сбера.,2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Коммунизму быть!,"any_to_real, я против «вырежем» «расстреляем» и т.д… Не по коммунистически это. А вот на колыму я бы всех причастных отправил, да чтоб работали и лес валили и 10 лет без права переписки.",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
any_to_real,"Коммунизму быть!, вот всех белых вырежем, и настанет счастливая жизнь!",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Коммунизму быть!,"any_to_real, вытащат за ухо олигархов с офшор и заживем долго и счастливо а там и коммунизм не за горами",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
any_to_real,"Geist, по мне вообще сюр какой-то, сидят такие в правительствах-думах «капиталист-то жадный у нас оказался, тормозов в прибылях не знает, как же так, почему же так?» 
И форумы рыночные сидят «государство-то у нас говно какое, народ свой ограбило на богатства народные, гробит его голодом и нищетой, РУКИ ПРОЧЬ ОТ СВЕРХДОХОДОВ НОРНИКЕЛЯ И СЕВЕРСТАЛИ!» 
Чо вообще происходит-то?",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
С. К.,,2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
Коммунизму быть!,"С. К., со всех дивов платится ндфл халявы нет",2021-05-31,https://smart-lab.ru/forum/SBER/page5859/
any_to_real,"Geist, ну а если немного серьезнее, то по конторе сейчас заметно, что с баблом у госов не очень, хотя прошлый год никакого кризиса не замечал вообще. Шевелиться им там действительно надо.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
any_to_real,"Geist, и даже может госизмена 
Но тут все сложно — посылать ли тов.Берию к тем кто задрал, к тем кто молча проплачивал, или к тем кто нормальной базы регулирующей под такие случаи не продумал, а может вообще сразу к обоим трем. Сложно быть главным",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Chef,"Урезание доходов металлургов, да и горнорудных компаний- начали с ВСМПО-АВИСМА(Росприроднадзор подал иск за загрязнение почвы на Урале — на 651 «лимонов деревянных»)! «С МИРУ ПО НИТКЕ-100 ЯРДОВ- НАТЯНУТ!»",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"any_to_real, ну ты же понимаешь, что ох. или не ох. определяется кем-то на сугубо субъективной основе, а решения во многом зависят о том, что там в папочке напишут, которую наверх понесут. Про Х. написали, что хочет закон о НДПИ провалить и на власть претендует, вот его и под пресс. А про этих могут написать, что у них картельный сговор и что пользуясь высокими ценами на рынке, они задрали цены и на внутреннем рынке, а в итоге танк для минобороны теперь обходится вдвое дороже. А это у нас что? Вредительство же! ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
any_to_real,"Geist, не, ну Х. то был в конец оХ. до того, как борцом за неполживость заделался, а негры наши действительно молодцы, вовремя сообразили, что не надо воровать, когда можно бесконечно доить и кружечкой молока с цистерны с людями делиться.
Другой вопрос, что ведут себя внезапно как капиталисты (с чего бы это вдруг) — если покупают за дорого, они и продают за дорого — и почему-то в этом виноватые 
И тут бы задать вопрос некоторым людям в некоторых министерствах, чего это эти самые министерства так хреново работают, что ни фига у них не зарегулировано, а рулежка на министерском уровне происходит в стиле Никиты Михалкова в кено Жмурки. И не лучше ли некоторым в этих министерствах сменить место работы на цех сталеваров, например, где они принесут гораздо больше пользы стране. Но мы этого делать, пожалуй, не станем",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"Макрон думает, что он союзник ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"any_to_real, это еще ладно, в потенциале может быть и гораздо хуже, как мы знаем по истории Мийши Х. ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
any_to_real,"Geist, опасная игра, ведь в ответ может выйти Миллер и сказать «дивидендов не будет, все деньги Лисину на трубы ушли»",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"ЮрА, на 4 года вперед всё известно, красиво жить не запретишь ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Михаил FarEast,"DEAD, а плечо какое было?",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,Лисин с козырей заехал.,2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
ЮрА,"Сбербанк ПАО (SBER)
недельный  график
5 — ти летние  циклы

первоначальные  наметки  ...

история  волновых  разметок      elliottstar.com/index.php?topic=8.225
история  цикловых  разметок      elliottstar.com/index.php?topic=229.n





Авто-репост. Читать в блоге >>>",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
NSK,"Грумант, благодарю за ссылку, вспомнил это обсуждение, немного освежил в памяти.
Однако, задал вопрос в поддержку.

Вопрос: Здравствуйте. Прошу уточнить, действительно ли должен удерживаться НДФЛ при выплате дивидендов на ИИС? Хотелось бы получить ссылку на нормативные документы

Ответ: Здравствуйте! Дивиденды не освобождаются от уплаты НДФЛ ни на ИИС, ни на обычном брокерском счете. 

В соответствии с абз. 2 п. 3 ст. 210 НК РФ в отношении налоговых баз, не относящихся к основной налоговой базе, налоговые вычеты, предусмотренные статьями 218 — 221 НК РФ, не применяются. На основании пп. 9 п. 2.1 ст. 210 НК РФ налоговая база по иным доходам, не поименованным в пп. 1 — 8 п. 2.1 ст. 210 НК РФ, в отношении которых применяется налоговая ставка, предусмотренная п. 1 ст. 224 НК РФ, относится к основной налоговой базе (Письмо Минфина России от 18 февраля 2021 г. N 03-04-06/11095). Таким образом, доход в виде дивидендов не относится к основной налоговой базе (пп. 1 п. 2.1 ст. 210 НК РФ), соответственно, к данному виду дохода нельзя применить вычеты по ИИС, предусмотренные ст. 219.1 НК РФ.
23:07

У нас уже поздно, завтра почитаю тексты, на которые ссылается специалист из поддержки.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"soll, ну формально Беоусов доктор экономических наук и членкорр академии, своеобразная биография для гопника",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
soll,"Geist, но гопники те же самые",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Грумант,"Gorik, спасибо)
Совершенно в дырочку)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Коммунизму быть!,"Geist, Закон. Законом запретить работать со всеми оффшорами, кроме Российских. Кто не согласен — все отобрать, раздать детям а негодяев — на урановые рудники.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
DEAD,"Geist, привет. Спасибо за гостеприимство.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"DEAD, привет!",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"Коммунизму быть!, а кто будет определять «причастность»? По меркам какого-нибудь очередного Шарикова тебе может тоже надо на Колыму прокатиться за нетрудовые доходы с дивов и роста акций.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
DEAD,"Андрей Пушенко, спасибо. Я в плюсе почти 30 лет((",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Андрей Пушенко,"DEAD, молодец!!! А теперь хотя бы год-два в плюсе продержись)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Geist,"any_to_real, сейчас вообще куда ни плюнь, везде сюр, хроники дурдома какие-то ;)",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Gorik,"Грумант, По ходу имеешь в виду текущий счёт, с которого можно снимать и наоборот вносить, а уже стекущего счёта можно перечислить на любой брокерский счёт, так же и на ИИС, есть такая функция в личном кабинете выбор куда получать дивы, купоны и т.д., нажатием кнопки всё решится, по умолчанию изночально всё приходит на брокерские счета, не важно какие (имею в виду ИИС). В основном это для Maxone.",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Грумант,"Maxone, давай разделю по котлетам:
Первая-отдельный(не брокерский )счет
Вторая: по бумаге(бумагам)ЗАПЯТАЯ находящииХся на ИИС))))",2021-05-31,https://smart-lab.ru/forum/SBER/page5860/
Engineer_M,"Geist, Котельническая набережная 1.",2021-06-01,https://smart-lab.ru/forum/SBER/page5861/
khornickjaadle,"any_to_real, Точно, надо брать, но не всё подряд.",2021-06-01,https://smart-lab.ru/forum/SBER/page5861/
any_to_real,"Geist, суров ты, прям хочешь чтоб на ветке сплошь Сократы писали — «Я знаю, что ничего не знаю»",2021-06-01,https://smart-lab.ru/forum/SBER/page5861/
